data,ano,mes,dia,produto,unidade,categoria,preco_medio,preco_minimo,preco_maximo,num_cotacoes,arquivo
2001-08-30,2001,8,30,Erva-mate folha em barranco,arroba,Florestal,3.37,2.4,3.75,8,
2001-08-30,2001,8,30,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.9,45.0,59.0,10,
2001-08-30,2001,8,30,Feijão preto tipo 1,sc 60 Kg,Grãos,78.5,60.0,90.0,8,
2001-08-30,2001,8,30,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-08-30,2001,8,30,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.51,9.0,10.0,18,
2001-08-30,2001,8,30,Soja industrial tipo 1,sc 60 Kg,Grãos,24.42,23.0,25.5,18,
2001-08-30,2001,8,30,Suíno vivo,kg,Pecuária,1.27,1.15,1.4,17,
2001-08-30,2001,8,30,Trigo pão,sc 60 Kg,Grãos,16.66,16.2,17.4,13,
2001-08-30,2001,8,30,Vaca em pé,arroba,Pecuária,36.86,34.0,39.0,18,
2001-08-31,2001,8,31,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-08-31,2001,8,31,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.26,13.0,19.0,9,
2001-08-31,2001,8,31,Boi em pé,arroba,Pecuária,41.06,38.0,42.5,18,
2001-08-31,2001,8,31,Café em coco,kg renda,Café,1.45,1.35,1.5,10,
2001-08-31,2001,8,31,Erva-mate folha em barranco,arroba,Florestal,3.38,2.4,3.8,8,
2001-08-31,2001,8,31,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.4,45.0,59.0,10,
2001-08-31,2001,8,31,Feijão preto tipo 1,sc 60 Kg,Grãos,78.5,60.0,90.0,8,
2001-08-31,2001,8,31,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-08-31,2001,8,31,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.56,9.0,10.2,18,
2001-08-31,2001,8,31,Soja industrial tipo 1,sc 60 Kg,Grãos,24.56,23.0,26.5,18,
2001-08-31,2001,8,31,Suíno vivo,kg,Pecuária,1.31,1.15,2.0,17,
2001-08-31,2001,8,31,Trigo pão,sc 60 Kg,Grãos,16.66,16.2,17.4,13,
2001-08-31,2001,8,31,Vaca em pé,arroba,Pecuária,36.89,34.0,39.0,18,
2001-09-03,2001,9,3,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-03,2001,9,3,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.26,13.0,19.0,9,
2001-09-03,2001,9,3,Boi em pé,arroba,Pecuária,41.08,38.0,42.5,18,
2001-09-03,2001,9,3,Café em coco,kg renda,Café,1.45,1.35,1.5,10,
2001-09-03,2001,9,3,Erva-mate folha em barranco,arroba,Florestal,3.38,2.4,3.8,8,
2001-09-03,2001,9,3,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.9,48.0,62.0,10,
2001-09-03,2001,9,3,Feijão preto tipo 1,sc 60 Kg,Grãos,77.25,60.0,90.0,8,
2001-09-03,2001,9,3,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-03,2001,9,3,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.58,9.0,10.2,18,
2001-09-03,2001,9,3,Soja industrial tipo 1,sc 60 Kg,Grãos,24.62,23.0,26.5,18,
2001-09-03,2001,9,3,Suíno vivo,kg,Pecuária,1.31,1.15,2.0,17,
2001-09-03,2001,9,3,Trigo pão,sc 60 Kg,Grãos,16.67,16.2,17.4,13,
2001-09-03,2001,9,3,Vaca em pé,arroba,Pecuária,36.92,34.0,39.0,18,
2001-09-04,2001,9,4,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-04,2001,9,4,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.26,13.0,19.0,9,
2001-09-04,2001,9,4,Boi em pé,arroba,Pecuária,41.06,38.0,43.0,18,
2001-09-04,2001,9,4,Café em coco,kg renda,Café,1.45,1.35,1.5,10,
2001-09-04,2001,9,4,Erva-mate folha em barranco,arroba,Florestal,3.38,2.4,3.85,8,
2001-09-04,2001,9,4,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.0,45.0,62.0,10,
2001-09-04,2001,9,4,Feijão preto tipo 1,sc 60 Kg,Grãos,79.12,60.0,90.0,8,
2001-09-04,2001,9,4,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-04,2001,9,4,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.58,9.0,10.2,18,
2001-09-04,2001,9,4,Soja industrial tipo 1,sc 60 Kg,Grãos,24.71,23.0,26.5,17,
2001-09-04,2001,9,4,Suíno vivo,kg,Pecuária,1.31,1.15,2.0,17,
2001-09-04,2001,9,4,Trigo pão,sc 60 Kg,Grãos,16.66,16.2,17.4,13,
2001-09-04,2001,9,4,Vaca em pé,arroba,Pecuária,36.94,34.0,39.0,18,
2001-09-05,2001,9,5,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-05,2001,9,5,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.56,13.0,19.0,9,
2001-09-05,2001,9,5,Boi em pé,arroba,Pecuária,41.11,38.0,43.0,18,
2001-09-05,2001,9,5,Café em coco,kg renda,Café,1.45,1.35,1.5,10,
2001-09-05,2001,9,5,Erva-mate folha em barranco,arroba,Florestal,3.37,2.4,3.75,8,
2001-09-05,2001,9,5,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.2,45.0,62.0,10,
2001-09-05,2001,9,5,Feijão preto tipo 1,sc 60 Kg,Grãos,81.0,60.0,90.0,8,
2001-09-05,2001,9,5,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-05,2001,9,5,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.58,9.0,10.2,18,
2001-09-05,2001,9,5,Soja industrial tipo 1,sc 60 Kg,Grãos,24.76,23.0,26.5,18,
2001-09-05,2001,9,5,Suíno vivo,kg,Pecuária,1.31,1.15,2.0,17,
2001-09-05,2001,9,5,Trigo pão,sc 60 Kg,Grãos,16.6,16.0,17.4,13,
2001-09-05,2001,9,5,Vaca em pé,arroba,Pecuária,37.06,34.0,39.0,18,
2001-09-06,2001,9,6,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-06,2001,9,6,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.56,13.0,19.0,9,
2001-09-06,2001,9,6,Boi em pé,arroba,Pecuária,41.11,38.0,43.0,18,
2001-09-06,2001,9,6,Café em coco,kg renda,Café,1.43,1.35,1.5,10,
2001-09-06,2001,9,6,Erva-mate folha em barranco,arroba,Florestal,3.37,2.4,3.75,8,
2001-09-06,2001,9,6,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.2,50.0,62.0,10,
2001-09-06,2001,9,6,Feijão preto tipo 1,sc 60 Kg,Grãos,81.12,60.0,90.0,8,
2001-09-06,2001,9,6,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-06,2001,9,6,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.61,9.0,10.3,18,
2001-09-06,2001,9,6,Soja industrial tipo 1,sc 60 Kg,Grãos,24.78,23.5,26.5,18,
2001-09-06,2001,9,6,Suíno vivo,kg,Pecuária,1.31,1.15,2.0,17,
2001-09-06,2001,9,6,Trigo pão,sc 60 Kg,Grãos,16.64,16.0,17.4,13,
2001-09-06,2001,9,6,Vaca em pé,arroba,Pecuária,37.06,34.0,39.0,18,
2001-09-10,2001,9,10,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-10,2001,9,10,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.72,13.0,19.0,9,
2001-09-10,2001,9,10,Boi em pé,arroba,Pecuária,41.19,38.0,43.0,18,
2001-09-10,2001,9,10,Café em coco,kg renda,Café,1.44,1.35,1.5,10,
2001-09-10,2001,9,10,Erva-mate folha em barranco,arroba,Florestal,3.38,2.4,3.8,8,
2001-09-10,2001,9,10,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.2,50.0,62.0,10,
2001-09-10,2001,9,10,Feijão preto tipo 1,sc 60 Kg,Grãos,80.5,60.0,95.0,8,
2001-09-10,2001,9,10,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-10,2001,9,10,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.67,9.1,10.3,18,
2001-09-10,2001,9,10,Soja industrial tipo 1,sc 60 Kg,Grãos,24.76,23.5,26.0,18,
2001-09-10,2001,9,10,Suíno vivo,kg,Pecuária,1.27,1.15,1.4,16,
2001-09-10,2001,9,10,Trigo pão,sc 60 Kg,Grãos,16.46,15.6,17.0,12,
2001-09-10,2001,9,10,Vaca em pé,arroba,Pecuária,37.16,34.0,39.0,18,
2001-09-11,2001,9,11,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-11,2001,9,11,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.72,13.0,19.0,9,
2001-09-11,2001,9,11,Boi em pé,arroba,Pecuária,41.25,38.0,43.0,18,
2001-09-11,2001,9,11,Café em coco,kg renda,Café,1.45,1.35,1.5,10,
2001-09-11,2001,9,11,Erva-mate folha em barranco,arroba,Florestal,3.38,2.4,3.8,8,
2001-09-11,2001,9,11,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.5,50.0,58.0,10,
2001-09-11,2001,9,11,Feijão preto tipo 1,sc 60 Kg,Grãos,81.0,60.0,95.0,8,
2001-09-11,2001,9,11,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-11,2001,9,11,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.67,9.1,10.3,18,
2001-09-11,2001,9,11,Soja industrial tipo 1,sc 60 Kg,Grãos,24.74,23.5,26.0,18,
2001-09-11,2001,9,11,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,16,
2001-09-11,2001,9,11,Trigo pão,sc 60 Kg,Grãos,16.45,15.6,17.0,12,
2001-09-11,2001,9,11,Vaca em pé,arroba,Pecuária,37.03,34.0,39.0,18,
2001-09-12,2001,9,12,Algodão em caroço,arroba,Grãos,8.28,8.2,8.5,6,
2001-09-12,2001,9,12,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.78,13.0,19.0,9,
2001-09-12,2001,9,12,Boi em pé,arroba,Pecuária,41.21,38.0,43.0,17,
2001-09-12,2001,9,12,Café em coco,kg renda,Café,1.41,1.25,1.5,7,
2001-09-12,2001,9,12,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-12,2001,9,12,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.65,50.0,58.0,10,
2001-09-12,2001,9,12,Feijão preto tipo 1,sc 60 Kg,Grãos,82.25,60.0,95.0,8,
2001-09-12,2001,9,12,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-12,2001,9,12,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.7,9.15,10.5,17,
2001-09-12,2001,9,12,Soja industrial tipo 1,sc 60 Kg,Grãos,24.66,23.5,25.3,12,
2001-09-12,2001,9,12,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,16,
2001-09-12,2001,9,12,Trigo pão,sc 60 Kg,Grãos,16.36,15.0,17.0,9,
2001-09-12,2001,9,12,Vaca em pé,arroba,Pecuária,36.97,34.0,39.0,17,
2001-09-13,2001,9,13,Algodão em caroço,arroba,Grãos,8.28,8.2,8.5,6,
2001-09-13,2001,9,13,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.78,13.0,19.0,9,
2001-09-13,2001,9,13,Boi em pé,arroba,Pecuária,41.31,38.0,43.0,18,
2001-09-13,2001,9,13,Café em coco,kg renda,Café,1.42,1.25,1.5,8,
2001-09-13,2001,9,13,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-13,2001,9,13,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.65,50.0,58.0,10,
2001-09-13,2001,9,13,Feijão preto tipo 1,sc 60 Kg,Grãos,82.25,60.0,95.0,8,
2001-09-13,2001,9,13,Frango de corte,kg,Pecuária,0.94,0.78,1.05,7,
2001-09-13,2001,9,13,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.82,9.2,11.0,16,
2001-09-13,2001,9,13,Soja industrial tipo 1,sc 60 Kg,Grãos,24.8,23.5,26.0,12,
2001-09-13,2001,9,13,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,16,
2001-09-13,2001,9,13,Trigo pão,sc 60 Kg,Grãos,16.36,15.0,17.0,7,
2001-09-13,2001,9,13,Vaca em pé,arroba,Pecuária,37.08,34.0,39.0,18,
2001-09-14,2001,9,14,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-14,2001,9,14,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.78,13.0,19.0,9,
2001-09-14,2001,9,14,Boi em pé,arroba,Pecuária,41.31,38.0,43.0,18,
2001-09-14,2001,9,14,Café em coco,kg renda,Café,1.41,1.2,1.5,8,
2001-09-14,2001,9,14,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-14,2001,9,14,Feijão carioca tipo 1,sc 60 Kg,Grãos,52.33,50.0,55.0,9,
2001-09-14,2001,9,14,Feijão preto tipo 1,sc 60 Kg,Grãos,82.88,60.0,95.0,8,
2001-09-14,2001,9,14,Frango de corte,kg,Pecuária,0.95,0.78,1.1,7,
2001-09-14,2001,9,14,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.69,9.1,10.5,18,
2001-09-14,2001,9,14,Soja industrial tipo 1,sc 60 Kg,Grãos,25.17,23.5,26.0,14,
2001-09-14,2001,9,14,Suíno vivo,kg,Pecuária,1.26,1.15,1.4,15,
2001-09-14,2001,9,14,Trigo pão,sc 60 Kg,Grãos,15.92,15.0,16.5,8,
2001-09-14,2001,9,14,Vaca em pé,arroba,Pecuária,37.08,34.0,39.0,18,
2001-09-17,2001,9,17,Algodão em caroço,arroba,Grãos,8.27,8.2,8.5,7,
2001-09-17,2001,9,17,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.78,13.0,19.0,9,
2001-09-17,2001,9,17,Boi em pé,arroba,Pecuária,41.22,38.0,43.0,16,
2001-09-17,2001,9,17,Café em coco,kg renda,Café,1.42,1.25,1.5,9,
2001-09-17,2001,9,17,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-17,2001,9,17,Feijão carioca tipo 1,sc 60 Kg,Grãos,54.25,50.0,62.0,8,
2001-09-17,2001,9,17,Feijão preto tipo 1,sc 60 Kg,Grãos,83.62,60.0,95.0,8,
2001-09-17,2001,9,17,Frango de corte,kg,Pecuária,0.94,0.78,1.1,6,
2001-09-17,2001,9,17,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.75,9.1,10.5,17,
2001-09-17,2001,9,17,Soja industrial tipo 1,sc 60 Kg,Grãos,25.66,23.5,26.5,17,
2001-09-17,2001,9,17,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,15,
2001-09-17,2001,9,17,Trigo pão,sc 60 Kg,Grãos,15.95,15.0,16.5,7,
2001-09-17,2001,9,17,Vaca em pé,arroba,Pecuária,37.0,34.0,39.0,16,
2001-09-18,2001,9,18,Algodão em caroço,arroba,Grãos,8.27,8.2,8.5,7,
2001-09-18,2001,9,18,Arroz em casca tipo 1,sc 60 Kg,Grãos,16.78,13.0,19.0,9,
2001-09-18,2001,9,18,Boi em pé,arroba,Pecuária,41.22,38.0,43.0,16,
2001-09-18,2001,9,18,Café em coco,kg renda,Café,1.42,1.25,1.5,9,
2001-09-18,2001,9,18,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-18,2001,9,18,Feijão carioca tipo 1,sc 60 Kg,Grãos,54.25,50.0,62.0,8,
2001-09-18,2001,9,18,Feijão preto tipo 1,sc 60 Kg,Grãos,83.62,60.0,95.0,8,
2001-09-18,2001,9,18,Frango de corte,kg,Pecuária,0.94,0.78,1.1,6,
2001-09-18,2001,9,18,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.75,9.1,10.5,17,
2001-09-18,2001,9,18,Soja industrial tipo 1,sc 60 Kg,Grãos,25.66,23.5,26.5,17,
2001-09-18,2001,9,18,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,15,
2001-09-18,2001,9,18,Trigo pão,sc 60 Kg,Grãos,15.95,15.0,16.5,7,
2001-09-18,2001,9,18,Vaca em pé,arroba,Pecuária,37.0,34.0,39.0,16,
2001-09-19,2001,9,19,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-19,2001,9,19,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,16.0,19.0,8,
2001-09-19,2001,9,19,Boi em pé,arroba,Pecuária,41.36,38.0,43.0,18,
2001-09-19,2001,9,19,Café em coco,kg renda,Café,1.42,1.25,1.5,10,
2001-09-19,2001,9,19,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-19,2001,9,19,Feijão carioca tipo 1,sc 60 Kg,Grãos,54.38,50.0,62.0,8,
2001-09-19,2001,9,19,Feijão preto tipo 1,sc 60 Kg,Grãos,85.0,60.0,95.0,8,
2001-09-19,2001,9,19,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-19,2001,9,19,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.75,9.2,10.5,18,
2001-09-19,2001,9,19,Soja industrial tipo 1,sc 60 Kg,Grãos,25.79,24.5,26.5,18,
2001-09-19,2001,9,19,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-19,2001,9,19,Trigo pão,sc 60 Kg,Grãos,15.5,14.7,16.2,8,
2001-09-19,2001,9,19,Vaca em pé,arroba,Pecuária,37.14,34.0,39.0,18,
2001-09-20,2001,9,20,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-20,2001,9,20,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,16.0,19.0,8,
2001-09-20,2001,9,20,Boi em pé,arroba,Pecuária,41.36,38.0,43.0,18,
2001-09-20,2001,9,20,Café em coco,kg renda,Café,1.41,1.25,1.5,10,
2001-09-20,2001,9,20,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-20,2001,9,20,Feijão carioca tipo 1,sc 60 Kg,Grãos,54.38,50.0,62.0,8,
2001-09-20,2001,9,20,Feijão preto tipo 1,sc 60 Kg,Grãos,85.0,60.0,95.0,8,
2001-09-20,2001,9,20,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-20,2001,9,20,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.75,9.2,10.5,18,
2001-09-20,2001,9,20,Soja industrial tipo 1,sc 60 Kg,Grãos,25.79,24.5,26.5,18,
2001-09-20,2001,9,20,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-20,2001,9,20,Trigo pão,sc 60 Kg,Grãos,15.54,14.8,16.2,8,
2001-09-20,2001,9,20,Vaca em pé,arroba,Pecuária,37.14,34.0,39.0,18,
2001-09-21,2001,9,21,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-21,2001,9,21,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,16.0,19.0,8,
2001-09-21,2001,9,21,Boi em pé,arroba,Pecuária,41.47,39.0,44.0,18,
2001-09-21,2001,9,21,Café em coco,kg renda,Café,1.41,1.25,1.5,10,
2001-09-21,2001,9,21,Erva-mate folha em barranco,arroba,Florestal,3.4,2.4,3.9,8,
2001-09-21,2001,9,21,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.5,45.0,62.0,8,
2001-09-21,2001,9,21,Feijão preto tipo 1,sc 60 Kg,Grãos,85.0,60.0,95.0,8,
2001-09-21,2001,9,21,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-21,2001,9,21,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.74,9.2,10.5,18,
2001-09-21,2001,9,21,Soja industrial tipo 1,sc 60 Kg,Grãos,25.99,24.5,27.0,18,
2001-09-21,2001,9,21,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-21,2001,9,21,Trigo pão,sc 60 Kg,Grãos,15.44,14.8,16.2,9,
2001-09-21,2001,9,21,Vaca em pé,arroba,Pecuária,37.22,34.0,39.0,18,
2001-09-24,2001,9,24,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-24,2001,9,24,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,16.0,19.0,8,
2001-09-24,2001,9,24,Boi em pé,arroba,Pecuária,41.58,39.0,44.0,18,
2001-09-24,2001,9,24,Café em coco,kg renda,Café,1.42,1.35,1.46,10,
2001-09-24,2001,9,24,Erva-mate folha em barranco,arroba,Florestal,3.39,2.4,3.9,8,
2001-09-24,2001,9,24,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.62,45.0,63.0,8,
2001-09-24,2001,9,24,Feijão preto tipo 1,sc 60 Kg,Grãos,88.57,80.0,95.0,7,
2001-09-24,2001,9,24,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-24,2001,9,24,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.79,9.2,10.7,18,
2001-09-24,2001,9,24,Soja industrial tipo 1,sc 60 Kg,Grãos,26.33,24.5,27.0,18,
2001-09-24,2001,9,24,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-24,2001,9,24,Trigo pão,sc 60 Kg,Grãos,15.47,15.0,16.2,11,
2001-09-24,2001,9,24,Vaca em pé,arroba,Pecuária,37.28,34.0,39.0,18,
2001-09-25,2001,9,25,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-25,2001,9,25,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,16.0,19.0,8,
2001-09-25,2001,9,25,Boi em pé,arroba,Pecuária,41.78,39.0,44.0,18,
2001-09-25,2001,9,25,Café em coco,kg renda,Café,1.41,1.35,1.46,10,
2001-09-25,2001,9,25,Erva-mate folha em barranco,arroba,Florestal,3.41,2.4,3.9,8,
2001-09-25,2001,9,25,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.43,45.0,63.0,7,
2001-09-25,2001,9,25,Feijão preto tipo 1,sc 60 Kg,Grãos,88.57,80.0,95.0,7,
2001-09-25,2001,9,25,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-25,2001,9,25,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.84,9.2,10.7,18,
2001-09-25,2001,9,25,Soja industrial tipo 1,sc 60 Kg,Grãos,26.53,24.5,27.5,18,
2001-09-25,2001,9,25,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-25,2001,9,25,Trigo pão,sc 60 Kg,Grãos,15.63,15.0,16.5,13,
2001-09-25,2001,9,25,Vaca em pé,arroba,Pecuária,37.61,34.0,40.0,18,
2001-09-26,2001,9,26,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-26,2001,9,26,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,15.0,19.0,8,
2001-09-26,2001,9,26,Boi em pé,arroba,Pecuária,41.89,39.0,44.0,18,
2001-09-26,2001,9,26,Café em coco,kg renda,Café,1.4,1.35,1.46,10,
2001-09-26,2001,9,26,Erva-mate folha em barranco,arroba,Florestal,3.41,2.4,3.9,8,
2001-09-26,2001,9,26,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.43,45.0,63.0,7,
2001-09-26,2001,9,26,Feijão preto tipo 1,sc 60 Kg,Grãos,89.29,80.0,95.0,7,
2001-09-26,2001,9,26,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-26,2001,9,26,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.86,9.0,10.7,18,
2001-09-26,2001,9,26,Soja industrial tipo 1,sc 60 Kg,Grãos,26.69,25.0,28.5,18,
2001-09-26,2001,9,26,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-26,2001,9,26,Trigo pão,sc 60 Kg,Grãos,15.7,15.0,16.62,13,
2001-09-26,2001,9,26,Vaca em pé,arroba,Pecuária,37.78,34.0,40.0,18,
2001-09-27,2001,9,27,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-27,2001,9,27,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,15.0,19.0,8,
2001-09-27,2001,9,27,Boi em pé,arroba,Pecuária,42.06,39.0,45.0,18,
2001-09-27,2001,9,27,Café em coco,kg renda,Café,1.4,1.35,1.46,10,
2001-09-27,2001,9,27,Erva-mate folha em barranco,arroba,Florestal,3.41,2.4,3.9,8,
2001-09-27,2001,9,27,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.71,45.0,63.0,7,
2001-09-27,2001,9,27,Feijão preto tipo 1,sc 60 Kg,Grãos,89.29,80.0,95.0,7,
2001-09-27,2001,9,27,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-27,2001,9,27,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.89,9.3,10.7,18,
2001-09-27,2001,9,27,Soja industrial tipo 1,sc 60 Kg,Grãos,26.53,24.5,27.5,18,
2001-09-27,2001,9,27,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-27,2001,9,27,Trigo pão,sc 60 Kg,Grãos,15.75,15.3,16.65,13,
2001-09-27,2001,9,27,Vaca em pé,arroba,Pecuária,37.89,34.0,40.0,18,
2001-09-28,2001,9,28,Algodão em caroço,arroba,Grãos,8.26,8.2,8.5,8,
2001-09-28,2001,9,28,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,15.0,19.0,8,
2001-09-28,2001,9,28,Boi em pé,arroba,Pecuária,42.06,39.0,45.0,18,
2001-09-28,2001,9,28,Café em coco,kg renda,Café,1.4,1.35,1.46,10,
2001-09-28,2001,9,28,Erva-mate folha em barranco,arroba,Florestal,3.41,2.4,3.9,8,
2001-09-28,2001,9,28,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.71,45.0,63.0,7,
2001-09-28,2001,9,28,Feijão preto tipo 1,sc 60 Kg,Grãos,89.29,80.0,95.0,7,
2001-09-28,2001,9,28,Frango de corte,kg,Pecuária,0.94,0.78,1.1,7,
2001-09-28,2001,9,28,Milho amarelo tipo 1,sc 60 Kg,Grãos,9.89,9.3,10.7,18,
2001-09-28,2001,9,28,Soja industrial tipo 1,sc 60 Kg,Grãos,26.53,24.5,27.5,18,
2001-09-28,2001,9,28,Suíno vivo,kg,Pecuária,1.25,1.15,1.4,17,
2001-09-28,2001,9,28,Trigo pão,sc 60 Kg,Grãos,15.75,15.3,16.65,13,
2001-09-28,2001,9,28,Vaca em pé,arroba,Pecuária,37.89,34.0,40.0,18,
2001-10-01,2001,10,1,Algodão em caroço,arroba,Grãos,8.23,8.2,8.3,7,
2001-10-01,2001,10,1,Arroz em casca tipo 1,sc 60 Kg,Grãos,17.25,15.0,19.0,8,
2001-10-01,2001,10,1,Boi em pé,arroba,Pecuária,42.24,39.0,45.0,17,
2001-10-01,2001,10,1,Café em coco,kg renda,Café,1.38,1.3,1.46,10,
2001-10-01,2001,10,1,Erva-mate folha em barranco,arroba,Florestal,3.56,3.0,3.9,7,
2001-10-01,2001,10,1,Feijão carioca tipo 1,sc 60 Kg,Grãos,53.71,45.0,63.0,7,
2001-10-01,2001,10,1,Feijão preto tipo 1,sc 60 Kg,Grãos,89.29,80.0,95.0,7,
2001-10-01,2001,10,1,Frango de corte,kg,Pecuária,0.94,0.78,1.1,6,
